date,timestamp,minute,split,chg_open,rs_open,rs_30,daily_atr_pct,gap_pct,vwap_ext_atr,rvol_tod,close_pos,qqq_chg_open,atr20_pct,symbol,event,side,r075,robust_score,train_avg,validate_avg,test_avg,n,train_pf,validate_pf,test_pf,has_robust_combo,fallback_score,score,low,high,close,atr20,close_pos_bar,poc,vah,val,volume_profile_reaction,combo3,bar_open,bar_high,bar_low,bar_close,bar_volume,candle_body_pct,upper_wick_pct,lower_wick_pct,close_pos_bar_calc,is_bullish_body,is_bearish_body,bullish_continuation_candle,bearish_continuation_candle,bullish_rejection_candle,bearish_rejection_candle,bullish_engulfing_candle,bearish_engulfing_candle,inside_bar,side_continuation_candle,side_rejection_candle,side_engulfing_candle,opposing_candle_warning,entry_candle_ok,candle_pattern_score,candle_pattern_primary
2022-01-24,2022-01-24 16:20:00+00:00,680,train,-3.3492386,-2.1828115,-0.83231926,6.02326732559202,-2.9310226,-0.7767332599290152,3.457853829005242,0.23923486,-1.1664271,1.2422567364218489,AMD,S_vwap_pullback_trend,short,0.75,0.1758248102645516,0.0463917525773195,0.0208333333333333,0.2352941176470588,271.0,1.1153846153846154,1.05,1.8,True,6.23923486,23.821715886455163,111.14,112.185,111.39,1.383749771118164,0.23923486,111.98633270263672,115.67433319091796,110.75699920654296,True,AMD|S_vwap_pullback_trend|short,111.4,112.185,111.14,111.39,28695,0.009571439001241147,0.7511936920493538,0.239234868949405,0.239234868949405,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,side_rejection
2022-01-25,2022-01-25 16:05:00+00:00,665,train,-2.0787656,-1.2913167,-0.5559623,6.346276413864984,-2.1961033,-0.9185522485010524,1.6419692240293522,0.22105238,-0.7874489,1.0601041708951582,AMD,S_vwap_pullback_trend,short,0.75,0.1758248102645516,0.0463917525773195,0.0208333333333333,0.2352941176470588,271.0,1.1153846153846154,1.05,1.8,True,3.5049908280587045,21.08747185451387,111.43,112.38,111.64,1.1745002746582032,0.22105238,112.08499794006347,114.04499855041504,112.08499794006347,True,AMD|S_vwap_pullback_trend|short,111.98,112.38,111.43,111.64,14992,0.3579000626415458,0.421047559389004,0.2210523779694502,0.2210523779694502,False,True,False,True,False,True,False,False,False,True,True,False,False,True,2,side_rejection
2022-01-26,2022-01-26 15:15:00+00:00,615,train,2.4323463,2.667433,0.8011222,3.3133524542706185,1.4133573,0.9223730328680256,3.81504221028396,0.98057836,-0.23508668,0.6012455291132288,MA,L_vwap_pullback_trend,long,-1.0,0.4705302820663672,0.0288479323347267,0.2857142857142857,0.1484375,231.0,1.0709831389394722,2.076923076923077,1.431818181818182,True,6.98057836,54.03360656663673,350.04,352.1,352.06,2.1167449951171875,0.98057836,351.43749237060547,351.43749237060547,348.79549407958984,True,MA|L_vwap_pullback_trend|long,350.41,352.1,350.04,352.06,4971,0.8009688601819205,0.019421646766021747,0.17960949305205773,0.9805783532339782,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
2022-01-27,2022-01-27 15:05:00+00:00,605,train,3.955412,3.5776496,3.1029224,3.773540079493281,1.5705347,1.6374046713475925,5.323701028063351,0.84637636,0.37776232,0.8736028352168504,CRM,L_10_ORB_confirmed,long,-1.0,0.2937114923046467,0.0059880239520958,0.2055555555555555,0.034090909090909,234.0,1.0140845070422535,1.6607142857142858,1.0833333333333333,True,6.84637636,36.21752559046468,221.41,223.135,222.87,1.9469985961914065,0.84637636,221.132080078125,221.132080078125,213.8487548828125,True,CRM|L_10_ORB_confirmed|long,222.435,223.135,221.41,222.87,19160,0.25217383612415856,0.15362364992171537,0.594202513954126,0.8463763500782846,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,side_rejection
2022-01-28,2022-01-28 15:50:00+00:00,650,train,0.8875489,0.6251931,-0.22923946,3.215488684136751,0.1570344,2.435426065126628,5.210843373493976,1.0,0.2623558,0.3986616576720845,HD,L_10_ORB_confirmed,long,0.75,0.1217436177823388,0.0027042317927444,0.0694444444444444,0.0694444444444444,184.0,1.0063918206010325,1.1785714285714286,1.1785714285714286,True,7.0,19.174361778233884,359.04,360.33,360.33,1.4364974975585938,1.0,359.04249114990233,359.9524907430013,353.5824935913086,True,HD|L_10_ORB_confirmed|long,359.235,360.33,359.04,360.33,6055,0.8488526141471493,0.0,0.15114738585285073,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
2022-01-31,2022-01-31 16:10:00+00:00,670,train,2.018571,0.5660534,0.112092495,3.875465022555266,0.36014318,1.8902296521853983,1.614609571788413,1.0,1.4525175,0.4363984962749043,CRM,L_10_ORB_confirmed,long,0.75,0.2937114923046467,0.0059880239520958,0.2055555555555555,0.034090909090909,234.0,1.0140845070422535,1.6607142857142858,1.0833333333333333,True,4.229219143576826,33.6003683740415,226.59,227.43,227.43,0.9925010681152344,1.0,226.85541915893555,227.19825210571287,223.0842567443848,True,CRM|L_10_ORB_confirmed|long,227.18,227.43,226.59,227.43,3846,0.2976203451407811,0.0,0.7023796548592189,1.0,True,False,True,False,True,False,False,False,False,True,True,False,False,True,2,side_rejection
2022-02-01,2022-02-01 15:05:00+00:00,605,train,1.422751,2.627015,1.2190282,3.5731840383420166,-0.080275536,0.1848212051695483,4.276666666666666,0.6461495,-1.2042642,0.4366830410655451,MA,L_vwap_pullback_trend,long,0.75,0.4705302820663672,0.0288479323347267,0.2857142857142857,0.1484375,231.0,1.0709831389394722,2.076923076923077,1.431818181818182,True,6.6461495,53.699177706636725,389.68,392.28,391.36,1.709002685546875,0.6461495,391.2279998779297,394.0093292236328,387.2546722412109,True,MA|L_vwap_pullback_trend|long,391.59,392.28,389.68,391.36,6415,0.08846555629893071,0.2653849313942979,0.6461495123067713,0.6461495123067713,False,True,False,False,True,False,False,False,False,False,True,False,False,True,1,side_rejection
2022-02-02,2022-02-02 15:00:00+00:00,600,train,0.037288666,0.24552345,-0.52074194,3.803809466964697,0.118494034,-0.0824390177621256,1.5548546970038295,0.07841905,-0.20823479,0.3373566625697545,ADBE,S_prev_high_sweep_reject,short,-1.0,0.2153695359722836,0.1666666666666666,0.0131578947368421,0.203125,89.0,1.5,1.03125,1.65,True,3.188128444007659,24.725082041236018,536.51,538.55,536.67,1.810491943359375,0.07841905,538.3989837646484,538.3989837646484,536.6423207600911,True,ADBE|S_prev_high_sweep_reject|short,536.51,538.55,536.51,536.67,3451,0.07841905274810759,0.9215809472518924,0.0,0.07841905274810759,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,side_rejection
2022-02-04,2022-02-04 15:15:00+00:00,615,train,0.46799183,-0.2881527,-0.43486357,4.899664766217812,-0.9876907,-0.0517486436977677,3.142895406455069,0.25807247,0.7561445,0.5436387703413887,MU,S_vwap_pullback_trend,short,0.75,0.1970524045213718,0.0362504157971815,0.06640625,0.1666666666666666,267.0,1.0891564280417168,1.17,1.5,True,6.25807247,25.963312922137185,81.5,81.81,81.58,0.4435005187988281,0.25807247,81.59625244140625,81.7505859375,81.51908569335939,True,MU|S_vwap_pullback_trend|short,81.64,81.81,81.5,81.58,23468,0.19354203583382557,0.5483855089584564,0.25807245520771804,0.25807245520771804,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,side_rejection
2022-02-07,2022-02-07 15:45:00+00:00,645,train,1.7379522,1.785332,0.297606,2.907841837288723,-0.3684163,2.3527522009329744,3.843253547977124,0.88312227,-0.047379732,0.3940507361200989,XOM,L_10_ORB_confirmed,long,-1.0,0.3332205453746955,0.0111111111111111,0.199074074074074,0.1413043478260869,212.0,1.0263157894736843,1.6323529411764706,1.40625,True,6.88312227,40.20517680746955,82.2,82.585,82.54,0.3252494812011718,0.88312227,82.30708173116048,82.46874809265137,80.85208447774252,True,XOM|L_10_ORB_confirmed|long,82.225,82.585,82.2,82.54,18144,0.818183619681747,0.11687771238333036,0.06493866793492262,0.8831222876166697,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
2022-02-08,2022-02-08 15:05:00+00:00,605,train,0.44890642,0.5872965,1.3069808,2.917517051396894,-0.24628639,1.6082933048355998,2.593881223755249,0.8792981,-0.13839006,0.2582252427823351,HD,L_10_ORB_confirmed,long,0.75,0.1217436177823388,0.0027042317927444,0.0694444444444444,0.0694444444444444,184.0,1.0063918206010325,1.1785714285714286,1.1785714285714286,True,6.067060547510498,18.24142232574438,357.0,358.16,358.02,0.9244979858398438,0.8792981,357.7259994506836,357.7259994506836,355.6033350626628,True,HD|L_10_ORB_confirmed|long,357.0,358.16,357.0,358.02,4324,0.8792980979190235,0.12070190208097656,0.0,0.8792980979190235,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
2022-02-10,2022-02-10 17:50:00+00:00,770,train,1.935327,1.1732578,-0.05866289,6.423971256443021,-2.4830878,-1.255257550139236,3.1937869822485205,0.993144,0.7620692,0.3239910882539901,TSLA,L_prev_low_sweep_reclaim,long,0.75,0.2091234800231615,0.0142045454545454,0.125,0.1136363636363636,127.0,1.0337837837837838,1.35,1.3125,True,6.993144,27.905492002316155,307.2,308.66,308.65,0.9999984741210938,0.993144,309.63950500488284,313.79150695800786,307.0445037841797,True,TSLA|L_prev_low_sweep_reclaim|long,308.12,308.66,307.2,308.65,19431,0.36301498714491753,0.006856043979013816,0.6301289688760686,0.9931439560209862,True,False,True,False,True,False,False,False,False,True,True,False,False,True,2,side_rejection
2022-02-11,2022-02-11 16:00:00+00:00,660,train,0.068843365,0.31146407,0.26757717,3.9543283795028974,0.92328787,0.1357487785600363,3.418211120064464,1.0,-0.2426207,0.4509487601832258,MA,L_vwap_pullback_trend,long,-1.0,0.4705302820663672,0.0288479323347267,0.2857142857142857,0.1484375,231.0,1.0709831389394722,2.076923076923077,1.431818181818182,True,7.0,54.053028206636725,377.26,377.925,377.925,1.704248046875,1.0,377.3975067138672,379.1215057373047,376.5355072021485,True,MA|L_vwap_pullback_trend|long,377.32,377.925,377.26,377.925,4242,0.909775126204681,0.0,0.09022487379531896,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
2022-02-14,2022-02-14 15:15:00+00:00,615,train,0.80423355,0.50417185,0.05787015,2.7619382864317745,-0.7948756,0.6079412859139254,1.8437262838350617,1.0,0.3000617,0.3894183829730077,AAPL,L_prev_low_sweep_reclaim,long,-1.0,0.2529331147722619,0.0135368460149553,0.146551724137931,0.1666666666666666,119.0,1.0322955257717132,1.425,1.5,True,4.687452567670123,29.98076404489631,167.87,168.585,168.585,0.6565010070800781,1.0,167.8170878092448,168.3179219563802,167.8170878092448,True,AAPL|L_prev_low_sweep_reclaim|long,168.32,168.585,167.87,168.585,29153,0.3706225058153183,0.0,0.6293774941846817,1.0,True,False,True,False,True,False,False,False,False,True,True,False,False,True,2,side_rejection
2022-02-15,2022-02-15 16:20:00+00:00,680,train,1.6783237,1.2448192,0.22658706,3.70721820267188,2.135563,0.5813625611016324,1.2735346358792186,0.8214714,0.43350458,0.2803748190948523,BA,L_gap_cont_controlled,long,-1.0,0.3213235294117647,0.125,0.05,0.75,38.0,1.35,1.125,,True,3.368540671758437,35.5008936129349,217.87,218.15,218.1,0.6114974975585937,0.8214714,218.0475006103516,218.8221669514974,216.11083475748697,True,BA|L_gap_cont_controlled|long,217.88,218.15,217.87,218.1,2151,0.7857220708446866,0.17852861035422343,0.03574931880108992,0.8214713896457766,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,side_continuation
